0.002,1.6388763455825142
0.004,2.0880124355189684
0.006,2.5387581591874198
0.008,2.9844700332559047
0.01,3.3985368624159205
0.012,3.8060585576852697
0.014,4.165369388338269
0.016,4.459171562689237
0.018,4.6950971152948995
0.02,4.855601645569108
0.022,4.967198775655561
0.024,5.0391514759401
0.026,5.091826894999829
0.028,5.12497870534183
0.03,5.146234369608579
0.032,5.16003083749778
0.034,5.157166034402865
0.036,5.1350277503278425
0.038,5.088444332975032
0.04,5.030993424477767
0.042,4.946525050844866
0.044,4.8506181043166965
0.046,4.711701651255178
0.048,4.541632764919065
0.05,4.325620359400226
0.052,4.071502608807799
0.054,3.8385029947970244
0.056,3.605685791812819
0.058,3.3903885527032376
0.06,3.1869164540196415
0.062,2.9857395723860742
0.064,2.793346839598339
0.066,2.592794992951994
0.068,2.394867871829198
0.07,2.1796529422622744
0.072,1.9282674685632355
0.074,1.6344397401804427
0.076,1.3056761172567433
0.078,0.9438178366515652
0.08,0.5748993105524812
0.082,0.18834254878670414
0.084,-0.2043619160159542
0.086,-0.5912495814524903
0.088,-0.971470270771945
0.09,-1.3165963968295664
0.092,-1.6514353077813027
0.094,-1.964226669321722
0.096,-2.226223441038545
0.098,-2.450771294086878
0.1,-2.6620944219394196
0.102,-2.8440480228610787
0.104,-3.0090992852115095
0.106,-3.147749018197912
0.108,-3.2785143845531683
0.11,-3.37847683225762
0.112,-3.444280539082099
0.114,-3.4833685320503847
0.116,-3.505185656563125
0.118,-3.5220720160756356
0.12,-3.509619939471918
0.122,-3.486364120387031
0.124,-3.442801314351087
0.126,-3.409869687548064
0.128,-3.3971333806430035
0.13,-3.4209925003192585
0.132,-3.48325687727496
0.134,-3.570377796217618
0.136,-3.6835310687723046
0.138,-3.7896034275465933
0.14,-3.8729763414991885
0.142,-3.917854832228241
0.144,-3.9207803849118323
0.146,-3.8729172724732157
0.148,-3.7617213631528905
0.15,-3.621688546139096
0.152,-3.454022982556565
0.154,-3.255240169961934
0.156,-3.0448969147610576
0.158,-2.8427893327803346
0.16,-2.6860548373010427
0.162,-2.58663756235139
0.164,-2.5495237155379376
0.166,-2.552031984337909
0.168,-2.5742742246052956
0.17,-2.6407116535036317
0.172,-2.712553716869959
0.174,-2.7606108758198835
0.176,-2.7881417912550797
0.178,-2.783241646720444
0.18,-2.7304002637138467
0.182,-2.621001841838882
0.184,-2.462717715758568
0.186,-2.2779284393764407
0.188,-2.0814700552581655
0.19,-1.8881046930340353
0.192,-1.7301502913408986
0.194,-1.5756633825011546
0.196,-1.4374609102326363
0.198,-1.32311203498699
0.2,-1.1258569079095535
0.202,-1.1771492167277255
0.204,-1.1450861027624906
0.206,-0.9200614136723531
0.208,-0.8800535995082147
0.21,-0.8826279826993418
0.212,-0.6078335108410068
0.214,-0.40477273613039433
0.216,-0.4130577802585136
0.218,-0.21836185519701937
0.22,0.04037407419759069
0.222,0.005171565817832487
0.224,0.04717648520409506
0.226,0.2596394725480278
0.228,0.25462080812424137
0.23,0.1507551432592875
0.232,0.30888171030388
0.234,0.3830833651299774
0.236,0.2664169360998526
0.238,0.38269687118328793
0.24,0.5873101402763904
0.242,0.510554833863948
0.244,0.5261835233289961
0.246,0.7359752670093358
0.248,0.6889404135238981
0.25,0.5320105560393585
0.252,0.608445895482877
0.254,0.6009485556167333
0.256,0.35833394696570575
0.258,0.33689934994705617
0.26,0.399497103789578
0.262,0.21608426383943016
0.264,0.14891020213567185
0.266,0.35376061371996753
0.268,0.3764622023045436
0.27,0.35199576122816756
0.272,0.6227490320725537
0.274,0.8129451743011523
0.276,0.7878850984659751
0.278,0.9587066496374073
0.28,1.2050892208529247
0.282,1.1590600252643835
0.284,1.1425231678086352
0.286,1.3195624382854518
0.288,1.2525919744976404
0.29,1.0798294929701142
0.292,1.150978744877055
0.294,1.1686689171754052
0.296,0.96485699988194
0.298,0.9834094053687314
0.3,1.0616516316691922
0.302,0.8741816385284944
0.304,0.7514633178070655
0.306,0.8339276603537792
0.308,0.7201838368417528
0.31,0.5362950660039235
0.312,0.6225498571154949
0.314,0.6549842118366971
0.316,0.48080070971884653
0.318,0.5390939677919717
0.32,0.7100863464770302
0.322,0.6667268853219911
0.324,0.7217557920163532
0.326,0.9814506554791643
0.328,1.0149343511842004
0.33,0.9459891403475111
0.332,1.0834854642946727
0.334,1.0570852317674355
0.336,0.7865918959317054
0.338,0.695543843344144
0.34,0.6615595013300622
0.342,0.3668551955639008
0.344,0.18197607913330605
0.346,0.27430825994324504
0.348,0.2109872379104363
0.35,0.16416092492463974
0.352,0.4858446257111141
0.354,0.7900758729254114
0.356,0.9315145190991276
0.358,1.3014257775288198
0.36,1.7133748410766594
0.362,1.831352226681454
0.364,1.962237886994374
0.366,2.212782621937534
0.368,2.1493027384265933
0.37,1.916842106118239
0.372,1.894268769135158
0.374,1.752830852180988
0.376,1.4077784357237713
0.378,1.3550419746173916
0.38,1.4867819209669506
0.382,1.4202072244774722
0.384,1.503157898739894
0.386,1.8678470982169222
0.388,2.0315808023248083
0.39,2.091108146472123
0.392,2.406239163779419
0.394,2.588817280384067
0.396,2.5048428981468334
0.398,2.5398642259932793
0.4,2.6098435884559397
0.402,2.401757535530258
0.404,2.3017487374910313
0.406,2.254533410846432
0.408,2.257038301843447
0.41,2.3422360328557805
0.412,2.515345573587198
0.414,2.7633149017247436
0.416,3.00796880304527
0.418,3.202567104930564
0.42,3.34088208685414
0.422,3.3673782601131768
0.424,3.2667598967172244
0.426,3.061108275072985
0.428,2.8030856296057074
0.43,2.5242117250187732
0.432,2.327950684204375
0.434,2.338172141055431
0.436,2.634343183012597
0.438,3.295436509939419
0.44,4.404896720953904
0.442,5.999020279313447
0.444,7.980756477398635
0.446,10.210263763076806
0.448,12.552647337854486
0.45,14.79228889152057
0.452,16.722207186137144
0.454,18.156106271974068
0.456,18.940298679773196
0.458,18.962611795169558
0.46,18.175717337787972
0.462,16.59302567933646
0.464,14.306261969787723
0.466,11.434951229267101
0.468,8.22912512099982
0.47,5.007467398862987
0.472,2.0537079856783587
0.474,-0.5057265288363635
0.476,-2.5300205833718055
0.478,-3.9660557399565834
0.48,-4.79299108601194
0.482,-5.059105177329451
0.484,-4.85171865676294
0.486,-4.311917256450785
0.488,-3.556418257250203
0.49,-2.7191882669958094
0.492,-1.9253008088937682
0.494,-1.2490513376166312
0.496,-0.7476092083139843
0.498,-0.42060229593537635
0.5,-0.2751392612725489
0.502,-0.28501116523901227
0.504,-0.3222873496004629
0.506,-0.3392981584124218
0.508,-0.32909690860860086
0.51,-0.2328822885975369
0.512,-0.07346315255555828
0.514,0.17544612740686852
0.516,0.4436180951593688
0.518,0.7113402248560229
0.52,0.9376637355319762
0.522,1.0883510400133285
0.524,1.1321508804454972
0.526,1.0844010273095992
0.528,0.9474756956728511
0.53,0.7381647791128885
0.532,0.5125965871247211
0.534,0.29970914042955704
0.536,0.13447729900153582
0.538,0.04208895043731832
0.54,0.03404559139020966
0.542,0.10678718922474105
0.544,0.2429791859846123
0.546,0.425133551672488
0.548,0.6108457735662164
0.55,0.7486792260279321
0.552,0.8336547456452413
0.554,0.8614119752961208
0.556,0.8203742472648533
0.558,0.721618760451933
0.56,0.5865609050291459
0.562,0.452934352696567
0.564,0.3298241290778228
0.566,0.2526445663059526
0.568,0.22892994408848721
0.57,0.2956329242686527
0.572,0.4183399556660604
0.574,0.5924672624423495
0.576,0.8061577030050894
0.578,1.0243168592608953
0.58,1.2230525073630438
0.582,1.3937410636559933
0.584,1.496039499654807
0.586,1.5293698405284395
0.588,1.5426850762139535
0.59,1.542628380830928
0.592,1.5304685264193791
0.594,1.5483875590062681
0.596,1.6157818373662842
0.598,1.7362041866260958
0.6,1.9954340889213265
0.602,2.141845518846005
0.604,2.3018713718814894
0.606,2.6146776706698023
0.608,3.0323409840436333
0.61,3.422867583757783
0.612,3.656415154472596
0.614,3.809179790747988
0.616,4.052288286692382
0.618,4.377988974247457
0.62,4.638358524293418
0.622,4.746834089065594
0.624,4.7979066059433935
0.626,4.963051832270849
0.628,5.23566455250849
0.63,5.47034679405969
0.632,5.586644696673579
0.634,5.642061879372572
0.636,5.791731497681011
0.638,6.026768973210459
0.64,6.156005145467129
0.642,6.100755096163926
0.644,5.9972985691024325
0.646,6.004609231060538
0.648,6.0897780137602515
0.65,6.106433566616638
0.652,5.966478555819608
0.654,5.780413185668169
0.656,5.684198172452391
0.658,5.695261027721453
0.66,5.662825045188942
0.662,5.482501851989089
0.664,5.219862447957443
0.666,5.020312218462461
0.668,4.887296789775126
0.67,4.6535999856167924
0.672,4.2454932730926815
0.674,3.764539135625841
0.676,3.3747116678925813
0.678,3.0673837192128803
0.68,2.709549111188865
0.682,2.195616365763347
0.684,1.6180146303995107
0.686,1.1944926549058847
0.688,0.9046169190801031
0.69,0.5805423403485954
0.692,0.12190103575423474
0.694,-0.3805445563823266
0.696,-0.785189583264226
0.698,-1.091777814184823
0.7,-1.4106846433011238
0.702,-1.8594532344577819
0.704,-2.34168616383496
0.706,-2.6805339149838283
0.708,-2.854150173307793
0.71,-3.0176907809872247
0.712,-3.2814979187397335
0.714,-3.500240223673815
0.716,-3.5451681374565878
0.718,-3.4470384636230196
0.72,-3.3747035924825433
0.722,-3.4195863579078094
0.724,-3.511448828558927
0.726,-3.528197203536385
0.728,-3.4477020112182104
0.73,-3.4168220321612903
0.732,-3.5477804990757322
0.734,-3.736978073756189
0.736,-3.838467793231525
0.738,-3.8094527348368157
0.74,-3.8123834722346612
0.742,-3.9233056184316166
0.744,-4.031241446854028
0.746,-3.9707766335286583
0.748,-3.7854095692673067
0.75,-3.626648140363174
0.752,-3.5790471028387913
0.754,-3.5665495274515515
0.756,-3.4428168517511764
0.758,-3.203463904473085
0.76,-3.0053291370917297
0.762,-2.9428854356249876
0.764,-2.9368567608043654
0.766,-2.8372761674361313
0.768,-2.628387056677133
0.77,-2.44003262835644
0.772,-2.3652698290045846
0.774,-2.329083701739429
0.776,-2.1604572338667403
0.778,-1.8654172541908656
0.78,-1.6260732846909565
0.782,-1.5558379944480705
0.784,-1.526152204292011
0.786,-1.3973287345507697
0.788,-1.1913428186170862
0.79,-1.0516067729700251
0.792,-1.0797531460106116
0.794,-1.1644353634820117
0.796,-1.1543595584378188
0.798,-1.022965655291071
0.8,-0.9294542383564092
0.802,-0.9968753143664811
0.804,-0.9550325007199844
0.806,-0.8948920459285576
0.808,-0.8389056812523171
0.81,-0.7701743442800876
0.812,-0.7115429708181462
0.814,-0.6448240114977573
0.816,-0.5903163448542832
0.818,-0.536721558013026
0.82,-0.4814741769570355
0.822,-0.40141344882783486
0.824,-0.33364956802776935
0.826,-0.2564319544794199
0.828,-0.15982083753261866
0.83,-0.055997928867860765
0.832,0.050878663285126094
0.834,0.15527889652700175
0.836,0.24127266891664795
0.838,0.29369595237807505
0.84,0.33928764909403175
0.842,0.3875649644141289
0.844,0.4212413432145037
0.846,0.4460669439898429
0.848,0.4700743172787691
0.85,0.5023230920391243
0.852,0.5413366158710915
0.854,0.5934918250585083
0.856,0.6916474486306861
0.858,0.8142690385772767
0.86,0.9452353278581036
0.862,1.0844007413363483
0.864,1.228861904507011
0.866,1.3547536058427398
0.868,1.4393034257183759
0.87,1.492821522654602
0.872,1.4903029214294903
0.874,1.442374945079996
0.876,1.355423597720844
0.878,1.240863129142655
0.88,1.0836508918882868
0.882,0.950271702734608
0.884,0.8465016061125517
0.886,0.7752957472187852
0.888,0.7551232162208457
0.89,0.7789971025370492
0.892,0.8243334379411253
0.894,0.9036377445870986
0.896,1.0058853593393213
0.898,1.1583537271208577
0.9,1.2885991154090228
0.902,1.4062569110609322
0.904,1.4943849202406725
0.906,1.5701548505986584
0.908,1.6048127602573847
0.91,1.6429543105299442
0.912,1.6612736396109982
0.914,1.6870266998266914
0.916,1.7064879413777307
0.918,1.7336682244220951
0.92,1.7795053874836826
0.922,1.8116483609044427
0.924,1.834848018514274
0.926,1.8818624573934613
0.928,1.9146993667212329
0.93,1.9259676103954786
0.932,1.9001015146213005
0.934,1.8442543322262526
0.936,1.7587242870929471
0.938,1.6168640908221132
0.94,1.4745163709945277
0.942,1.3290965562298562
0.944,1.1684979248132241
0.946,1.020012581411218
0.948,0.8794455440555612
0.95,0.730551996153985
0.952,0.5948605839430866
0.954,0.49187212147808473
0.956,0.3895573839804748
0.958,0.3050317612049197
0.96,0.23526589190202105
0.962,0.15770177326318469
0.964,0.07067915737245539
0.966,-0.036371583584240856
0.968,-0.12295827896931144
0.97,-0.1877178180212692
0.972,-0.25867948617805225
0.974,-0.31350510991478553
0.976,-0.37962862583382934
0.978,-0.43425559940043346
0.98,-0.4842316462689022
0.982,-0.46583614124265715
0.984,-0.4445925511539753
0.986,-0.4052001938422989
0.988,-0.3416796585555831
0.99,-0.22778652787528178
0.992,-0.0776919524419211
0.994,0.14313504178388575
0.996,0.4369666817376267
0.998,0.7729397145301392
1.0,1.146436612191759
